name,kind,lat,lon,province/city
Nhà khách VNUA,hostel,21.0069962,105.9334536,Hà Nội
Khách Sạn Quê Hương,hotel,20.973466,105.8364802,Hà Nội
Nhà Nghỉ Hải Thành,hotel,21.0271207,105.8402648,Hà Nội
Tượng đài Lê Nin,,21.0320621,105.8272512,Hà Nội
Khách Sạn Hanoi Emotion,hotel,21.0292439,105.8343303,Hà Nội
Đài Tưởng Niệm Chủ Tịch Hồ Chí Minh,monument,20.9704922,105.8310021,Hà Nội
Quang Hiep Hotel,hotel,21.0365315,105.8530672,Hà Nội
Khách Sạn Hanoi Boutique,hotel,21.0363923,105.8504145,Hà Nội
Khách Sạn Hanoi Passion Suite,hotel,21.0378996,105.8523642,Hà Nội
Khách Sạn TravelBox,hostel,21.0346972,105.8513194,Hà Nội
xóm làng,apartment,21.0224583,105.8582132,Hà Nội
Khách Sạn Hanoi Central,hostel,21.0308044,105.8459023,Hà Nội
Thanh Son Noi Bai Airport Hotel,hotel,21.2152249,105.7810611,Hà Nội
Khách Sạn Antique Angel,hotel,21.0357504,105.8475761,Hà Nội
Khách Sạn CucKu,hotel,21.0510661,105.8447043,Hà Nội
Ubytování hanoi,hostel,21.040846,105.8199832,Hà Nội
Nhà Khách Dream Backpacker,hostel,21.0353698,105.8478291,Hà Nội
Tượng đài Lý Tự Trọng,monument,21.0040006,105.9333949,Hà Nội
The First Pub & Hostel,hostel,21.0304001,105.848699,Hà Nội
Little Charm,hostel,21.0340172,105.8493961,Hà Nội
Khách Sạn Centre Point Hà Nội,hotel,21.0314469,105.850458,Hà Nội
The Artisan Lakeview Hotel,hotel,21.0314959,105.8505427,Hà Nội
Làng lụa Vạn Phúc,attraction,20.9795349,105.7740745,Hà Nội
Khách Sạn Hanoi Stella,hotel,21.0320281,105.8555718,Hà Nội
Khách Sạn Backpackers Downtown,hostel,21.036097,105.8532381,Hà Nội
Nhà Nghỉ Hoàng Long,hotel,20.985344,105.9312026,Hà Nội
Khách Sạn & Căn Hộ Lyn Luxury,hotel,21.0607878,105.8193781,Hà Nội
Khách Sạn Babylon Garden Inn,hostel,21.03708,105.8509872,Hà Nội
Khách Sạn Dinh,hotel,21.0231777,105.8531269,Hà Nội
Khách Sạn 7 Fridays Westlake,hotel,21.0623479,105.8288443,Hà Nội
Song Hong Tourist,information,21.0334835,105.8500861,Hà Nội
Khách Sạn Hanoi Gratitude,hotel,21.0298151,105.8461839,Hà Nội
Khách Sạn Koka,hostel,21.0351659,105.8534747,Hà Nội
Tháp Bút,artwork,21.0306387,105.8533875,Hà Nội
Khách Sạn Hanoi Friendly House,hotel,21.0686025,105.8077767,Hà Nội
QUTANG HANOI DREAM HOMESTAY,hostel,21.0313498,105.843954,Hà Nội
Hanoi Hotel Royal,hotel,21.0347188,105.8539766,Hà Nội
Nhà Khách H&H,hostel,21.036765,105.8478292,Hà Nội
